_id,Date,Price,Open,High,Low,Vol,Change,Exchange,Country,Currency,Source
ObjectId("5c6f6bf1afdb6c3febf8058e"),""2018-03-28T00:00:00.000Z"",26235.9,27000,27000,25437,3450,-4.25,BMV,Mexico,MXN,Investing.com
ObjectId("5c6f6bf1afdb6c3febf8058f"),""2018-03-27T00:00:00.000Z"",27400.49,28800,29000,27344,1530,-3.79,BMV,Mexico,MXN,Investing.com
ObjectId("5c6f6bf1afdb6c3febf80590"),""2018-03-26T00:00:00.000Z"",28481.22,28165.31,28488,27630.8,1200,2.42,BMV,Mexico,MXN,Investing.com
ObjectId("5c6f6bf1afdb6c3febf80591"),""2018-03-23T00:00:00.000Z"",27809.19,28680,28680,27775,4950,-3.2,BMV,Mexico,MXN,Investing.com
ObjectId("5c6f6bf1afdb6c3febf80592"),""2018-03-22T00:00:00.000Z"",28727.36,28942,28951.22,28660,1310,-1.04,BMV,Mexico,MXN,Investing.com
ObjectId("5c6f6bf1afdb6c3febf80593"),""2018-03-21T00:00:00.000Z"",29027.95,29450,29480,28961.14,1250,-2.44,BMV,Mexico,MXN,Investing.com
ObjectId("5c6f6bf1afdb6c3febf80594"),""2018-03-20T00:00:00.000Z"",29754.48,29199,29810.6,29097,9500,1.33,BMV,Mexico,MXN,Investing.com
ObjectId("5c6f6bf1afdb6c3febf80595"),""2018-03-16T00:00:00.000Z"",29364.74,29688.58,29694.46,29319,1220,-0.85,BMV,Mexico,MXN,Investing.com
ObjectId("5c6f6bf1afdb6c3febf80596"),""2018-03-15T00:00:00.000Z"",29616.97,29740,29740,29568,1300,0,BMV,Mexico,MXN,Investing.com
ObjectId("5c6f6bf1afdb6c3febf80597"),""2018-03-14T00:00:00.000Z"",29617.17,29760.3,29817.78,29600,7230,0.06,BMV,Mexico,MXN,Investing.com
ObjectId("5c6f6bf1afdb6c3febf80598"),""2018-03-13T00:00:00.000Z"",29599,29999.99,29999.99,29350,2850,-0.45,BMV,Mexico,MXN,Investing.com
ObjectId("5c6f6bf1afdb6c3febf80599"),""2018-03-12T00:00:00.000Z"",29732.69,29720,30000,29715,850,1.15,BMV,Mexico,MXN,Investing.com
ObjectId("5c6f6bf1afdb6c3febf8059a"),""2018-03-09T00:00:00.000Z"",29395,28975,29395,28928.2,1720,1.7,BMV,Mexico,MXN,Investing.com
ObjectId("5c6f6bf1afdb6c3febf8059b"),""2018-03-08T00:00:00.000Z"",28902.65,29000,29093,28865,1430,-0.02,BMV,Mexico,MXN,Investing.com
ObjectId("5c6f6bf1afdb6c3febf8059c"),""2018-03-07T00:00:00.000Z"",28907.88,28808.41,28965,28773.42,820,0.35,BMV,Mexico,MXN,Investing.com
ObjectId("5c6f6bf1afdb6c3febf8059d"),""2018-03-06T00:00:00.000Z"",28808.41,28750.55,28840,28700,2640,0.53,BMV,Mexico,MXN,Investing.com
ObjectId("5c6f6bf1afdb6c3febf8059e"),""2018-03-05T00:00:00.000Z"",28656.81,28191,28715,28180,3920,0.55,BMV,Mexico,MXN,Investing.com
ObjectId("5c6f6bf1afdb6c3febf8059f"),""2018-03-02T00:00:00.000Z"",28499.99,27691,28499.99,27622.99,1510,1.24,BMV,Mexico,MXN,Investing.com
ObjectId("5c6f6bf1afdb6c3febf805a0"),""2018-03-01T00:00:00.000Z"",28150,28626.54,28659,27770,1240,-1.63,BMV,Mexico,MXN,Investing.com
ObjectId("5c6f6bf1afdb6c3febf805a1"),""2018-02-28T00:00:00.000Z"",28617.25,28640,28791.6,28540,1320,0.39,BMV,Mexico,MXN,Investing.com
ObjectId("5c6f6bf1afdb6c3febf805a2"),""2018-02-27T00:00:00.000Z"",28506.7,28473,28643,28380,1540,0.48,BMV,Mexico,MXN,Investing.com
ObjectId("5c6f6bf1afdb6c3febf805a3"),""2018-02-26T00:00:00.000Z"",28370,28000,28417.85,28000,1940,2.12,BMV,Mexico,MXN,Investing.com
ObjectId("5c6f6bf1afdb6c3febf805a4"),""2018-02-23T00:00:00.000Z"",27780,27750,27866.45,27620,560,0.54,BMV,Mexico,MXN,Investing.com
ObjectId("5c6f6bf1afdb6c3febf805a5"),""2018-02-22T00:00:00.000Z"",27632.09,28050,28050,27553.33,1370,-1.36,BMV,Mexico,MXN,Investing.com
ObjectId("5c6f6bf1afdb6c3febf805a6"),""2018-02-21T00:00:00.000Z"",28012.59,27762,28140,27653.58,4430,2.25,BMV,Mexico,MXN,Investing.com
ObjectId("5c6f6bf1afdb6c3febf805a7"),""2018-02-20T00:00:00.000Z"",27396.42,27251.76,27840,27251.76,7250,1.86,BMV,Mexico,MXN,Investing.com
ObjectId("5c6f6bf1afdb6c3febf805a8"),""2018-02-16T00:00:00.000Z"",26895,27050,27050,26550,810,-0.37,BMV,Mexico,MXN,Investing.com
ObjectId("5c6f6bf1afdb6c3febf805a9"),""2018-02-15T00:00:00.000Z"",26994.2,27133.8,27133.8,26830,2330,0.13,BMV,Mexico,MXN,Investing.com
ObjectId("5c6f6bf1afdb6c3febf805aa"),""2018-02-14T00:00:00.000Z"",26960,26400,26960,26400,3630,2.04,BMV,Mexico,MXN,Investing.com
ObjectId("5c6f6bf1afdb6c3febf805ab"),""2018-02-13T00:00:00.000Z"",26420.86,26131.7,26496.99,26130,3690,1.81,BMV,Mexico,MXN,Investing.com
ObjectId("5c6f6bf1afdb6c3febf805ac"),""2018-02-12T00:00:00.000Z"",25950,25425,25950,25100.01,2000,3.5,BMV,Mexico,MXN,Investing.com
ObjectId("5c6f6bf1afdb6c3febf805ad"),""2018-02-09T00:00:00.000Z"",25073.36,25800,25972.52,24245,8080,-2.42,BMV,Mexico,MXN,Investing.com
ObjectId("5c6f6bf1afdb6c3febf805ae"),""2018-02-08T00:00:00.000Z"",25695.66,26656.9,26732.4,25662.9,3770,-3.55,BMV,Mexico,MXN,Investing.com
ObjectId("5c6f6bf1afdb6c3febf805af"),""2018-02-07T00:00:00.000Z"",26641.11,27010,27216.02,26600,1120,-0.41,BMV,Mexico,MXN,Investing.com
ObjectId("5c6f6bf1afdb6c3febf805b0"),""2018-02-06T00:00:00.000Z"",26750,25800,26750,25499.99,5420,0.56,BMV,Mexico,MXN,Investing.com
ObjectId("5c6f6bf1afdb6c3febf805b1"),""2018-02-02T00:00:00.000Z"",26600,27120,27680,26139.05,10300,3.05,BMV,Mexico,MXN,Investing.com
ObjectId("5c6f6bf1afdb6c3febf805b2"),""2018-02-01T00:00:00.000Z"",25811.92,26737.4,26818.43,25530,5480,-4.9,BMV,Mexico,MXN,Investing.com
ObjectId("5c6f6bf1afdb6c3febf805b3"),""2018-01-31T00:00:00.000Z"",27143.14,27030.01,27450,27030.01,7320,0.73,BMV,Mexico,MXN,Investing.com
ObjectId("5c6f6bf1afdb6c3febf805b4"),""2018-01-30T00:00:00.000Z"",26945.77,26300,26953.5,26279.62,1470,2.13,BMV,Mexico,MXN,Investing.com
ObjectId("5c6f6bf1afdb6c3febf805b5"),""2018-01-29T00:00:00.000Z"",26383.5,26123,26651.64,26123,3670,1.6,BMV,Mexico,MXN,Investing.com
ObjectId("5c6f6bf1afdb6c3febf805b6"),""2018-01-26T00:00:00.000Z"",25968.51,25700,25977.79,25640.54,2320,1.46,BMV,Mexico,MXN,Investing.com
ObjectId("5c6f6bf1afdb6c3febf805b7"),""2018-01-25T00:00:00.000Z"",25594,25139,25620.36,25076.71,640,1.93,BMV,Mexico,MXN,Investing.com
ObjectId("5c6f6bf1afdb6c3febf805b8"),""2018-01-24T00:00:00.000Z"",25108.64,25600,25600,24900,2210,-1.64,BMV,Mexico,MXN,Investing.com
ObjectId("5c6f6bf1afdb6c3febf805b9"),""2018-01-23T00:00:00.000Z"",25527.78,24800,25597.99,24800,4250,3.2,BMV,Mexico,MXN,Investing.com
ObjectId("5c6f6bf1afdb6c3febf805ba"),""2018-01-22T00:00:00.000Z"",24736.31,24356.92,24754,24356.92,1180,2.72,BMV,Mexico,MXN,Investing.com
ObjectId("5c6f6c07afdb6c3febf805bc"),""2019-02-21T00:00:00.000Z"",1619.44,1616.79,1623.47,1601.2,3480000,-0.16,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805bd"),""2019-02-20T00:00:00.000Z"",1622.1,1630,1634.93,1610.12,3340000,-0.34,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805be"),""2019-02-19T00:00:00.000Z"",1627.58,1601,1634,1600.56,3680000,1.22,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805bf"),""2019-02-15T00:00:00.000Z"",1607.95,1627.86,1628.91,1604.5,4340000,-0.91,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805c0"),""2019-02-14T00:00:00.000Z"",1622.65,1624.5,1637.9,1606.06,4120000,-1.06,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805c1"),""2019-02-13T00:00:00.000Z"",1640,1647,1656.38,1637.11,3560000,0.12,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805c2"),""2019-02-12T00:00:00.000Z"",1638.01,1604,1639.39,1598.88,4860000,2.95,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805c3"),""2019-02-11T00:00:00.000Z"",1591,1600.98,1609.29,1586,3320000,0.18,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805c4"),""2019-02-08T00:00:00.000Z"",1588.22,1586,1588.59,1566.76,5660000,-1.62,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805c5"),""2019-02-07T00:00:00.000Z"",1614.37,1625,1625.54,1592.91,4630000,-1.58,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805c6"),""2019-02-06T00:00:00.000Z"",1640.26,1670.75,1672.26,1633.34,3940000,-1.12,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805c7"),""2019-02-05T00:00:00.000Z"",1658.81,1643.34,1665.26,1642.5,4450000,1.56,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805c8"),""2019-02-04T00:00:00.000Z"",1633.31,1623,1649.63,1613.5,4930000,0.44,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805c9"),""2019-02-01T00:00:00.000Z"",1626.23,1638.88,1673.06,1622.01,11510000,-5.38,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805ca"),""2019-01-31T00:00:00.000Z"",1718.73,1692.85,1736.41,1679.08,10910000,2.89,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805cb"),""2019-01-30T00:00:00.000Z"",1670.43,1623,1676.95,1619.68,5780000,4.8,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805cc"),""2019-01-29T00:00:00.000Z"",1593.88,1631.27,1632.38,1590.72,4630000,-2.69,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805cd"),""2019-01-28T00:00:00.000Z"",1637.89,1643.59,1645,1614.09,4840000,-1.96,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805ce"),""2019-01-25T00:00:00.000Z"",1670.57,1670.5,1683.48,1661.61,4960000,0.95,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805cf"),""2019-01-24T00:00:00.000Z"",1654.93,1641.07,1657.26,1631.78,4090000,0.91,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805d0"),""2019-01-23T00:00:00.000Z"",1640.02,1656,1657.43,1612,5230000,0.48,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805d1"),""2019-01-22T00:00:00.000Z"",1632.17,1681,1681.87,1610.2,6420000,-3.77,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805d2"),""2019-01-18T00:00:00.000Z"",1696.2,1712,1716.2,1691.54,6020000,0.18,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805d3"),""2019-01-17T00:00:00.000Z"",1693.22,1680,1700.17,1677.5,4210000,0.56,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805d4"),""2019-01-16T00:00:00.000Z"",1683.78,1684.22,1705,1675.88,6370000,0.55,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805d5"),""2019-01-15T00:00:00.000Z"",1674.56,1632,1675.16,1626.01,6000000,3.55,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805d6"),""2019-01-14T00:00:00.000Z"",1617.21,1615,1648.2,1595.15,6010000,-1.42,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805d7"),""2019-01-11T00:00:00.000Z"",1640.56,1640.55,1660.29,1636.22,4690000,-0.95,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805d8"),""2019-01-10T00:00:00.000Z"",1656.22,1641.01,1663.25,1621.62,6510000,-0.19,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805d9"),""2019-01-09T00:00:00.000Z"",1659.42,1652.98,1667.8,1641.4,6350000,0.17,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805da"),""2019-01-08T00:00:00.000Z"",1656.58,1664.69,1676.61,1616.61,8880000,1.66,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805db"),""2019-01-07T00:00:00.000Z"",1629.51,1602.31,1634.56,1589.18,7990000,3.44,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805dc"),""2019-01-04T00:00:00.000Z"",1575.39,1530,1594,1518.31,9180000,5.01,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805dd"),""2019-01-03T00:00:00.000Z"",1500.28,1520.01,1538,1497.11,6980000,-2.52,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805de"),""2019-01-02T00:00:00.000Z"",1539.13,1465.2,1553.36,1460.93,7980000,2.47,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805df"),""2018-12-31T00:00:00.000Z"",1501.97,1510.8,1520.76,1487,6950000,1.62,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805e0"),""2018-12-28T00:00:00.000Z"",1478.02,1473.35,1513.47,1449,8830000,1.12,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805e1"),""2018-12-27T00:00:00.000Z"",1461.64,1454.2,1469,1390.31,9720000,-0.63,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805e2"),""2018-12-26T00:00:00.000Z"",1470.9,1368.89,1473.16,1363.01,10410000,9.45,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805e3"),""2018-12-24T00:00:00.000Z"",1343.96,1346,1396.03,1307,7220000,-2.43,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805e4"),""2018-12-21T00:00:00.000Z"",1377.45,1464.99,1480,1363.96,13640000,-5.71,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805e5"),""2018-12-20T00:00:00.000Z"",1460.83,1484,1509.5,1432.69,9990000,-2.29,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805e6"),""2018-12-19T00:00:00.000Z"",1495.08,1543.05,1584.53,1483.18,8790000,-3.64,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805e7"),""2018-12-18T00:00:00.000Z"",1551.48,1540,1567.55,1523.01,6520000,2.01,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805e8"),""2018-12-17T00:00:00.000Z"",1520.91,1566,1576.13,1505.01,8830000,-4.46,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805e9"),""2018-12-14T00:00:00.000Z"",1591.91,1638,1642.57,1585,6370000,-4.01,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805ea"),""2018-12-13T00:00:00.000Z"",1658.38,1680,1692.12,1641.5,5270000,-0.31,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805eb"),""2018-12-12T00:00:00.000Z"",1663.54,1669,1704.99,1660.27,6600000,1.24,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805ec"),""2018-12-11T00:00:00.000Z"",1643.24,1678,1679.47,1619.6,6240000,0.13,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805ed"),""2018-12-10T00:00:00.000Z"",1641.03,1623.84,1657.99,1590.87,7490000,0.73,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805ee"),""2018-12-07T00:00:00.000Z"",1629.13,1705.07,1718.93,1625.46,7580000,-4.12,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805ef"),""2018-12-06T00:00:00.000Z"",1699.19,1614.87,1701.05,1609.85,8790000,1.85,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805f0"),""2018-12-04T00:00:00.000Z"",1668.4,1756,1770.34,1665,8690000,-5.87,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805f1"),""2018-12-03T00:00:00.000Z"",1772.36,1769.46,1778.34,1730,6860000,4.86,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805f2"),""2018-11-30T00:00:00.000Z"",1690.17,1679.5,1696,1666.5,5760000,0.99,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805f3"),""2018-11-29T00:00:00.000Z"",1673.57,1674.99,1689.99,1652.33,6610000,-0.25,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805f4"),""2018-11-28T00:00:00.000Z"",1677.75,1613.92,1681.45,1601.21,8460000,6.09,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805f5"),""2018-11-27T00:00:00.000Z"",1581.42,1575.99,1597.65,1558.01,5780000,0.01,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805f6"),""2018-11-26T00:00:00.000Z"",1581.33,1539,1584.81,1524.22,6260000,5.28,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805f7"),""2018-11-23T00:00:00.000Z"",1502.06,1517,1536.2,1501.81,2710000,-0.97,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805f8"),""2018-11-21T00:00:00.000Z"",1516.73,1542.99,1550,1515,5720000,1.42,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805f9"),""2018-11-20T00:00:00.000Z"",1495.46,1437.5,1534.75,1420,10880000,-1.11,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805fa"),""2018-11-19T00:00:00.000Z"",1512.29,1577.01,1581.19,1503.36,7790000,-5.09,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805fb"),""2018-11-16T00:00:00.000Z"",1593.41,1587.5,1614.48,1573.12,6070000,-1.61,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805fc"),""2018-11-15T00:00:00.000Z"",1619.44,1581.01,1624.82,1546.51,8430000,1.28,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf805fd"),""2018-11-14T00:00:00.000Z"",1599.01,1656.32,1673,1597.07,6490000,-1.97,NASDAQ,USA,USD,Investing.com
